User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
CDC,@CDCgov,2020-12-14T20:26:01.000Z,"Ways you can slow the spread of #COVID19:
• 
Wear a mask & avoid crowds.
• Watch out for COVID-19 symptoms and get tested.
• 
Stay home & isolate if you’re sick, except to get medical care.
 Find out more about the steps you can take: http://bit.ly/COVID19_NeedToKnow….",58,318,465
CDC,@CDCgov,2020-12-14T20:01:02.000Z,"#FluVaccine coverage estimates recently released show coverage among children who are Black, non-Hispanic is down by about 11 percentage points compared to last flu season. The best way to protect your family from flu this season is with a flu vaccine: https://bit.ly/2Lzxuqb.",11,36,85
CDC,@CDCgov,2020-12-14T19:38:02.000Z,"As you prepare for a safe, healthy holiday, remember that getting a #FluShot can help protect you and your family. We all #FightFlu!
Find a vaccination location at http://VaccineFinder.org.",26,134,241
HHS.gov,@HHSGov,2020-12-14T19:31:58.000Z,"LIVE: 
@SecAzar
 and 
@Surgeon_General
 observe the administration of some of the nation’s first doses of a #COVID19 vaccine to frontline healthcare workers at 
@GWHospital
.HHS.gov
@HHSGov
National Ceremonial COVID-19 Vaccination Kick Off Event | December 14, 2020",157,264,1.1K
CDC,@CDCgov,2020-12-14T19:00:29.000Z,"#HCPs: CDC recently updated guidelines for collecting, handling, and testing clinical specimens for #COVID19. These guidelines provide new training infographics for nasopharyngeal (NP) and nasal mid-turbinate (NMT) swab collection.

Learn more: https://bit.ly/331U9jY.",6,33,78
CDC,@CDCgov,2020-12-13T22:10:02.000Z,"#HCPs: Attend the #CDC COCA call Monday, 12/14, at 1 pm ET. Find out “What Every Clinician Should Know about #COVID19 #Vaccine Safety.” Get call details and learn more: https://bit.ly/2WmvfJr",18,87,124
CDC,@CDCgov,2020-12-13T20:59:01.000Z,"#COVID19 has been reported in mink in several countries, including the US, but there is no evidence that animals are playing a significant role in the spread of infection to people. The main risk is from close contact with a person with COVID-19. More: https://bit.ly/35ydQTm.",21,91,174
CDC,@CDCgov,2020-12-13T18:24:35.000Z,"Read today’s 
@CDCMMWR
 report on interim recommendations from the Advisory Committee on Immunization Practices (ACIP), as adopted by CDC, on the first #COVID19 vaccine available under Emergency Use Authorization in the U.S. http://bit.ly/MMWR121320",49,137,238
CDC,@CDCgov,2020-12-13T18:21:01.000Z,CDC has accepted the Advisory Committee on Immunization Practices’ (ACIP) recommendation of the first authorized #COVID19 vaccine for people 16 years and older. Healthcare personnel and long-term care facility residents should be vaccinated first. More: https://bit.ly/2KiG5gL,204,644,1K
CDC,@CDCgov,2020-12-13T17:37:02.000Z,"A mask is NOT a substitute for social distancing. #WearAMask
 over your mouth and nose in addition to staying at least 6 feet apart from people who don’t live with you and washing your hands. Learn more: https://bit.ly/3ee8iP4.",147,616,1K
CDC,@CDCgov,2020-12-12T20:18:01.000Z,"Wearing a mask is not hard. Breathing on a ventilator is. #COVID19 cases are rising fast. Do your part to slow the spread: 1) Stay home if you can. 2) #WearAMask
 over your mouth AND nose. 3) Stay 6 ft from others & avoid crowds. 4) Wash your hands often. https://bit.ly/3bGvO6p",202,1.2K,2.1K
CDC,@CDCgov,2020-12-12T19:07:02.000Z,"#COVID19 can spread anywhere, even in places you feel safe, like your home.

Keep COVID-19 outside your home. If you have to go out, wear a mask, stay 6 feet from others, avoid crowds.

Do your part to slow the spread both in and out of your home. More: https://bit.ly/3qgSwdp.",49,201,394
CDC,@CDCgov,2020-12-12T17:51:02.000Z,Planning for the #Holidays? Consider hosting a virtual gift exchange with friends and family who don’t live with you. Have people share what they are grateful for this holiday season: https://bit.ly/3n6X3x4.,20,78,160
